drug_id,drug_N,file_name,imgfile,item_seq,json_file,back_color,camera_la,camera_lo,change_date,chart,color_class1,color_class2,di_class_no,di_company_mf,di_company_mf_en,di_edi_code,di_etc_otc_code,di_item_permit_date,dl_company,dl_company_en,dl_custom_shape,dl_idx,dl_mapping_code,dl_material,dl_material_en,dl_name,dl_name_en,drug_S,drug_dir,drug_shape,form_code_name,height,id,img_key,img_regist_ts,leng_long,leng_short,light_color,line_back,line_front,mark_code_back,mark_code_back_anal,mark_code_back_img,mark_code_front,mark_code_front_anal,mark_code_front_img,print_back,print_front,size,thick,width
K-003606,K-003606,K-003606_0_0_1_0_70_060_200.png,K-003606_0_0_1_0_70_060_200.png,199200232,TL_26_단일_unzipped/K-003606_json/K-003606_0_0_1_0_70_060_200.json,검은색 배경,70,60,20190902.0,"백색 또는 황백색의 결정성 분말이 충진된 상의 담청색 불투명, 하의 백색 불투명의 경질캡슐제이다.",파랑,하양,"[06180]주로 그람양성, 음성균에 작용하는 것",(주)경보제약,Kyongbo Pharm,"643302810,A01205451",전문의약품,19921026,(주)종근당,Chong Kun Dang Pharmaceutical,경질캡슐제,3605,K-003606,세파클러수화물,Cefaclor,종근당세파클러캡슐,Cefaclor Cap. 250mg Chongkundang,정상알약,뒷면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/147427304865900087.jpg,20041126.0,17.6,6.07,전구색,,,,,,,종,http://connectdi.com/design/img/drug/147938640332900139.jpg,,마크 CKD 마크 CKD,200,6.35,976
K-003832,K-003832,K-003832_0_0_1_1_75_260_200.png,K-003832_0_0_1_1_75_260_200.png,199201807,TL_26_단일_unzipped/K-003832_json/K-003832_0_0_1_1_75_260_200.json,검은색 배경,75,260,20190419.0,이 약은 백색의 장방형 정제이다,하양,,[01190]기타의 중추신경용약,,,"642800190,A15901341",전문의약품,19920311,고려제약(주),Korean Drug,"정제, 저작정",3831,K-003832,옥시라세탐,Oxiracetam,뉴로메드정(옥시라세탐),Neuromed Tab. 800mg,정상알약,뒷면,장방형,나정,1280,1,http://connectdi.com/design/img/drug/1NXVKYFvlXN.jpg,20041222.0,17.7,7.5,주광색,-,,,,,,,,분할선,NR800,200,6.3,976
K-003696,K-003696,K-003696_0_0_0_0_90_280_200.png,K-003696_0_0_0_0_90_280_200.png,199200706,TL_26_단일_unzipped/K-003696_json/K-003696_0_0_0_0_90_280_200.json,검은색 배경,90,280,20181005.0,연녹색의 장방형 장용성 필름코팅정제,연두,,[02330]건위소화제,,,649602520,일반의약품,19920724,알리코제약(주),Arlico,"정제, 저작정",3695,K-003696,판크레아틴|우담즙건조엑스|디메티콘|셀룰라제,Cellulase| Dimethicone| Ox Bile Ext.| Pancreatin,페타론정,Petaron Tab.,정상알약,앞면,장방형,장용성필름코팅정,1280,1,http://connectdi.com/design/img/drug/151577162254600107.jpg,20180111.0,14.11,8.21,전구색,,,,,,,,,SF,AL,200,5.3,976
K-003857,K-003857,K-003857_0_0_0_2_70_160_200.png,K-003857_0_0_0_2_70_160_200.png,199201988,TL_26_단일_unzipped/K-003857_json/K-003857_0_0_0_2_70_160_200.json,검은색 배경,70,160,20190314.0,흰색의 가루가 들어있는 상하부 흰색의 경질캡슐제,하양,하양,[02360]이담제,,,"649804410,A31805301",전문의약품,19920224,명문제약(주),Myungmoon Pharm,경질캡슐제,3856,K-003857,케노데옥시콜산-우르소데옥시콜산삼수화물마그네슘염,Mg Trihydrate Salt of Chenodesoxycholic Acid & Ursodesoxycholic Acid,씨앤유캡슐(케노데스옥시콜린산과우르소데스옥시콜린산의삼수화물마그네슘염),CnU Cap.,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/147427562825900182.jpg,20090428.0,21.4,7.33,주백색,,,,,,,,,,CnU250,200,7.64,976
K-003893,K-003893,K-003893_0_1_0_0_90_080_200.png,K-003893_0_1_0_0_90_080_200.png,199202475,TL_26_단일_unzipped/K-003893_json/K-003893_0_1_0_0_90_080_200.json,파랑색 배경,90,80,20191015.0,"이 약은 황갈색의 내용물이 들어있는 상부 주황색, 하부 흰색의 경질캡슐제이다.",주황,하양,[03990]따로 분류되지 않는 대사성 의약품,,,"649801230,A31802941",전문의약품,19921026,명문제약(주),Myungmoon Pharm,경질캡슐제,3892,K-003893,디아세레인,Diacerein,명문아트로다캡슐 25mg,Artrodar Cap. 25mg Myungmoon,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/151369812688200109.jpg,20051230.0,17.6,6.07,전구색,,,,,,,,,,MM AT 25,200,6.35,976
K-004015,K-004015,K-004015_0_2_1_2_90_040_200.png,K-004015_0_2_1_2_90_040_200.png,199300175,TL_26_단일_unzipped/K-004015_json/K-004015_0_2_1_2_90_040_200.json,연회색 배경,90,40,20160504.0,본 제는 미홍색의 원형정제이다.,분홍,,[02180]동맥경화용제,,,"640001680,A11650590",전문의약품,19930210,에이치케이이노엔(주),Hk Inno.N,"정제, 저작정",4014,K-004015,프라바스타틴나트륨,Prasugrel Hydrochloride,메바로친정 10mg,Mevalotin Tab. 10mg CJ,정상알약,뒷면,원형,나정,1280,1,http://connectdi.com/design/img/drug/151369804406000050.jpg,20051227.0,7.5,7.5,주백색,,-,,,,,,,,M분할선10,200,2.6,976
K-003680,K-003680,K-003680_0_1_1_1_75_240_200.png,K-003680_0_1_1_1_75_240_200.png,199200633,TL_26_단일_unzipped/K-003680_json/K-003680_0_1_1_1_75_240_200.json,파랑색 배경,75,240,20190924.0,황색내지 레몬빛 황색의 육각형 정제이다.,노랑,,[01140]해열.진통.소염제,,,"670301540,A04703411",전문의약품,19920122,코오롱제약(주),Kolon Pharm,"정제, 저작정",3679,K-003680,피록시캄-베타사이클로덱스트린,Piroxicam β-Cyclodextrin,코오롱브렉신정 10mg,Brexin Tab. 10mg Kolon,정상알약,뒷면,육각형,나정,1280,1,http://connectdi.com/design/img/drug/150885962952100063.jpg,20060105.0,10.2,9.2,주광색,-,-,,,,,,,B분할선10,K분할선L,200,4.7,976
K-003487,K-003487,K-003487_0_2_1_2_90_300_200.png,K-003487_0_2_1_2_90_300_200.png,199102092,TL_26_단일_unzipped/K-003487_json/K-003487_0_2_1_2_90_300_200.json,연회색 배경,90,300,20190522.0,주황색의 장방형 필름코팅정,주황,,[01140]해열.진통.소염제,,,"657500190,A20601121",일반의약품,19910525,미래제약(주),Mirae Pharm Korea,"정제, 저작정",3486,K-003487,이부프로펜,Ibuprofen,다이야펜정 400mg,Diapen Tab. 400mg,정상알약,뒷면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427567771100173.jpg,20110211.0,13.8,8.1,주백색,,,,"mR,m,w,ω,mr,nR",http://connectdi.com/design/img/drug/147938650963600067.jpg,,,,마크DF,,200,6.0,976
K-003510,K-003510,K-003510_0_0_0_2_90_280_200.png,K-003510_0_0_0_2_90_280_200.png,199102384,TL_26_단일_unzipped/K-003510_json/K-003510_0_0_0_2_90_280_200.json,검은색 배경,90,280,20200504.0,백색의 장방형 필름코팅정,하양,,[01140]해열.진통.소염제,,,"661900590,A25002541",일반의약품,19910612,영풍제약(주),Young Poong Pharmaceutical,"정제, 저작정",3509,K-003510,나프록센나트륨,Naproxen Sodium,세록센정,Ceroxen Tab. 275mg,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/146032514179900007.jpg,20120920.0,13.0,7.5,주백색,,,,,,,,,,SNS,200,5.5,976
K-003460,K-003460,K-003460_0_0_0_1_90_200_200.png,K-003460_0_0_0_1_90_200_200.png,199101866,TL_26_단일_unzipped/K-003460_json/K-003460_0_0_0_1_90_200_200.json,검은색 배경,90,200,20200907.0,흰색의 장방형의 필름코팅정제,하양,,[01220]골격근이완제,,,"653100480,A16200931",전문의약품,19910202,(주)비씨월드제약,Bcworld Pharm,"정제, 저작정",3459,K-003460,메토카르바몰,Methocarbamol,비씨메토카르바몰정,Methocarbamol Tab. BC,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427543294300115.jpg,20061220.0,16.2,9.2,주광색,-,,,,,,,,분할선,MT,200,6.4,976
K-004014,K-004014,K-004014_0_1_1_0_70_340_200.png,K-004014_0_1_1_0_70_340_200.png,199300168,TL_26_단일_unzipped/K-004014_json/K-004014_0_1_1_0_70_340_200.json,파랑색 배경,70,340,20200401.0,흰색-연한노란색의 원형 필름코팅정,하양,,"[06180]주로 그람양성, 음성균에 작용하는 것",,,"640000480,A11603341",전문의약품,19930430,에이치케이이노엔(주),Hk Inno.N,"정제, 저작정",4013,K-004014,세프포독심프록세틸,Cefpodoxime Proxetil,바난정(세프포독심프록세틸)(비매품),Banan Tab.,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427297681200081.jpg,20050822.0,8.7,8.7,전구색,,,,,,,,,,BNT,200,4.5,976
K-003576,K-003576,K-003576_0_1_0_1_75_160_200.png,K-003576_0_1_0_1_75_160_200.png,199200108,TL_26_단일_unzipped/K-003576_json/K-003576_0_1_0_1_75_160_200.json,파랑색 배경,75,160,20210111.0,"연한 노란색 가루가 든 상부 갈색, 하부 흰색의 경질캡슐제",갈색,하양,"[06180]주로 그람양성, 음성균에 작용하는 것",,,"648503580,A00304351",전문의약품,19920925,신풍제약(주),Shinpoong Pharm,경질캡슐제,3575,K-003576,세파클러수화물,Cefaclor,크린세프캡슐,Cleancef Cap. 250mg,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/1Mxwka5v4MS.jpg,20050824.0,19.1,6.63,주광색,,,,,,,,,,SP CLEANCEF,200,6.91,976
K-003500,K-003500,K-003500_0_2_0_0_90_080_200.png,K-003500_0_2_0_0_90_080_200.png,199102276,TL_26_단일_unzipped/K-003500_json/K-003500_0_2_0_0_90_080_200.json,연회색 배경,90,80,20191204.0,백색의 원형 정제,하양,,[02220]진해거담제,,,"621801790,683601550,A22400301",일반의약품,19910422,(주)한국파비스제약,Pharvis Korea,"정제, 저작정",3499,K-003500,암브록솔염산염,Ambroxol Hydrochloride,파비스암브록솔염산염정,Ambroxol HCl Tab. Pharvis,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/1N0_7a4Vsl3.jpg,20050510.0,8.63,8.63,전구색,,,,,,,,,,PHARVIS,200,2.97,976
K-003809,K-003809,K-003809_0_0_1_0_70_180_200.png,K-003809_0_0_1_0_70_180_200.png,199201630,TL_26_단일_unzipped/K-003809_json/K-003809_0_0_1_0_70_180_200.json,검은색 배경,70,180,20210317.0,엷은 황갈색의 당의정,노랑,,[02590]기타의 비뇨생식기관 및 항문용약,,,"642201290,A13102211",전문의약품,19921010,부광약품(주),Bukwang Pharm,"정제, 저작정",3808,K-003809,트로스퓸염화물,Trospium Chloride,스파스몰리트당의정(트로스퓸염화물),Spasmolyt Sugar Coated Tab.,정상알약,뒷면,원형,당의정,1280,1,http://connectdi.com/design/img/drug/1NXA-1cMBbL.jpg,20041222.0,6.9,6.9,전구색,,,,,,,,,,SP,200,3.7,976
K-003989,K-003989,K-003989_0_2_0_0_90_060_200.png,K-003989_0_2_0_0_90_060_200.png,199203513,TL_26_단일_unzipped/K-003989_json/K-003989_0_2_0_0_90_060_200.json,연회색 배경,90,60,20121024.0,적갈색의 분말이 든 적갈색의 경질캡슐제,갈색,갈색,[03220]무기질제제,,,644601570,일반의약품,19920110,조아제약(주),Cho-A Pharm,경질캡슐제,3988,K-003989,철단백추출물|시아노코발라민|폴산,Cyanocobalamin| Ferritin Ext.| Folic Acid,훼마틴캡슐 155mg/병,Fematin Cap.,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/1NOwp2F6ILW.jpg,20110603.0,19.1,6.63,전구색,,,,,,,,,,CHO-A   CHO-AFEMATIN FEMATIN,200,6.91,976
K-003392,K-003392,K-003392_0_2_1_1_75_100_200.png,K-003392_0_2_1_1_75_100_200.png,199101438,TL_26_단일_unzipped/K-003392_json/K-003392_0_2_1_1_75_100_200.json,연회색 배경,75,100,20210218.0,백색분말이 상단 적갈색캡슐 및 하단 연보라색 캡슐에든 캡슐제,갈색,보라,[06190]기타의 항생물질제제(복합항생물질제제를 포함),,,"647802750,A12701841",전문의약품,19910615,삼진제약(주),Samjinpharm,경질캡슐제,3391,K-003392,클린다마이신염산염,Clindamycin Hydrochloride,훌그램캡슐(클린다마이신염산염),Fullgram Cap.,정상알약,뒷면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/151317992996500124.jpg,20041126.0,19.3,6.7,주광색,,,,,,,,,,Fullgram Fullgram,200,7.0,976
K-003776,K-003776,K-003776_0_2_1_2_70_220_200.png,K-003776_0_2_1_2_70_220_200.png,199201469,TL_26_단일_unzipped/K-003776_json/K-003776_0_2_1_2_70_220_200.json,연회색 배경,70,220,20200420.0,"엷은 황백색 ~ 담황색의 결정의 특이한 냄새가 있는 입자 또는 가루가 든 (상단) 녹색, (하단) 연녹색의 경질캡슐제",초록,"초록, 옅은","[06180]주로 그람양성, 음성균에 작용하는 것",국제약품(주),Kukje Pharm,"647802290,A12702011",전문의약품,19920824,삼진제약(주),Samjinpharm,경질캡슐제,3775,K-003776,세프록사딘수화물,Cefroxadine Hydrate,타이록신캡슐,Tiroxin Cap.,정상알약,뒷면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/151317992996500136.jpg,20041126.0,21.6,7.4,주백색,,,,,,,,,,TIROXIN SAMJIN,200,7.7,976
K-003726,K-003726,K-003726_0_0_1_0_70_200_200.png,K-003726_0_0_1_0_70_200_200.png,199201045,TL_26_단일_unzipped/K-003726_json/K-003726_0_0_1_0_70_200_200.json,검은색 배경,70,200,20201202.0,노란색의 원형 정제,노랑,,[01190]기타의 중추신경용약,,,651902260,전문의약품,19921221,명인제약(주),Myung In Pharm,"정제, 저작정",3725,K-003726,카르비도파수화물|레보도파,Carbidopa| Levodopa,퍼킨정25-100mg ,Perkin Tab. 25-100mg,정상알약,뒷면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147427474274100016.jpg,20100628.0,9.0,9.0,전구색,,-,,"꽃잎,마름모",http://connectdi.com/design/img/drug/147938640332900082.jpg,,,,마크,C분할선L,200,3.0,976
K-003364,K-003364,K-003364_0_0_0_0_75_100_200.png,K-003364_0_0_0_0_75_100_200.png,199101298,TL_26_단일_unzipped/K-003364_json/K-003364_0_0_0_0_75_100_200.json,검은색 배경,75,100,20080528.0,미황색의 원형정제,노랑,,[02140]혈압강하제,,,"640000310,A11601991",전문의약품,19910830,에이치케이이노엔(주),Hk Inno.N,"정제, 저작정",3363,K-003364,마니디핀염산염,Manidipine Hydrochloride,마디핀정 10mg,Madipine Tab. 20mg,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/1NQDCuOtrvZ.jpg,20201214.0,7.5,7.5,전구색,,-,,,,,,,INO,1분할선1,200,2.9,976
K-003614,K-003614,K-003614_0_1_0_2_90_060_200.png,K-003614_0_1_0_2_90_060_200.png,199200261,TL_26_단일_unzipped/K-003614_json/K-003614_0_1_0_2_90_060_200.json,파랑색 배경,90,60,20100107.0,이 약은 백색의 원형정제이다,하양,,[02190]기타의 순환계용약,,,"642500950,A01506011",전문의약품,19920408,동아에스티(주),Dong-A St,"정제, 저작정",3613,K-003614,리마프로스트 α-시클로덱스트린포접화합물,Limaprost Alfadex,동아오팔몬정(리마프로스트알파-시클로덱스트린포접화합물),Opalmon Tab. Dong-A,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147427321369300035.jpg,20041222.0,6.63,6.63,주백색,,,,,,,,,,OMT,200,2.27,976
K-013378,K-013378,K-013378_0_0_1_1_75_080_200.png,K-013378_0_0_1_1_75_080_200.png,200301766,TL_7_단일_unzipped/K-013378_json/K-013378_0_0_1_1_75_080_200.json,검은색 배경,75,80,20191104.0,흰색의 장방형 필름코팅정,하양,,[01140]해열.진통.소염제,,,657500200,일반의약품,20030924,미래제약(주),Mirae Pharm Korea,"정제, 저작정",13377,K-013378,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염,Acetaminophen| Chlorpheniramine Maleate| Pseudoephedrine Hydrochloride,데이감에스정 500mg/PTP,Daygam S Tab.,정상알약,뒷면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147428307461400086.jpg,20110131.0,18.2,7.2,주광색,,-,,"mR,m,w,ω,mr,nR",http://connectdi.com/design/img/drug/147938650963600067.jpg,,,,마크DS,분할선,200,6.1,976
K-013256,K-013256,K-013256_0_2_1_1_70_260_200.png,K-013256_0_2_1_1_70_260_200.png,200301486,TL_7_단일_unzipped/K-013256_json/K-013256_0_2_1_1_70_260_200.json,연회색 배경,70,260,20080516.0,크림색가루가 들어있는 상하 흰색의 불투명 경질캡슐제,하양,하양,[02370]정장제,,,"651600130,A15301691",일반의약품,20031125,한화제약(주),Hanwha Pharma,경질캡슐제,13255,K-013256,락토바실루스카제이변종람노수스의동결건조배양물,Freeze-Dried Lactobacillus casei var. Rhamnosus Culture,람노스캡슐(락토바실루스카제이변종람노수스)(수출명1:올바이오캡슐수출명2:안티비오포르테캡슐),Ramnos Cap.,정상알약,뒷면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/151326603582900087.jpg,20041217.0,17.4,5.9,주광색,,,,,,,,,,Hanwha LCR,200,6.2,976
K-012244,K-012244,K-012244_0_0_0_2_75_220_200.png,K-012244_0_0_0_2_75_220_200.png,200202873,TL_7_단일_unzipped/K-012244_json/K-012244_0_0_0_2_75_220_200.json,검은색 배경,75,220,20181129.0,흰색의 장방형 필름코팅정,하양,,[01140]해열.진통.소염제,콜마파마(주),Kolmar Pharma,"645301160,A37850711",일반의약품,20021204,한림제약(주),Hanlim Pharm,서방형정제,12243,K-012244,아세트아미노펜,Acetaminophen Encapsulated,엔시드8시간이알서방정 650mg,Ensid 8 hours ER Tab. 650mg,정상알약,앞면,장방형,서방성필름코팅정,1280,1,http://connectdi.com/design/img/drug/1N8nQbYPpWe.jpg,20041222.0,19.3,7.7,주백색,,,,,,,,,,ENSIDER,200,6.2,976
K-012914,K-012914,K-012914_0_1_0_2_70_240_200.png,K-012914_0_1_0_2_70_240_200.png,200300725,TL_7_단일_unzipped/K-012914_json/K-012914_0_1_0_2_70_240_200.json,파랑색 배경,70,240,20190125.0,흰색의 장방형 정제,하양,,[01140]해열.진통.소염제,한국신텍스제약(주),Syntex Korea,645204020,일반의약품,20030707,에이프로젠제약(주),Aprogen Pharmaceuticals,"정제, 저작정",12913,K-012914,클로르족사존|아세트아미노펜,Acetaminophen| Chlorzoxazone,엠피스정 300mg/PTP,Empeace Tab.,정상알약,앞면,타원형,나정,1280,1,http://connectdi.com/design/img/drug/1NOwp2F64hu.jpg,20190226.0,18.1,7.5,주백색,,,,,,,,,2,ΛPG,200,5.7,976
K-012767,K-012767,K-012767_0_0_0_2_90_280_200.png,K-012767_0_0_0_2_90_280_200.png,200300401,TL_7_단일_unzipped/K-012767_json/K-012767_0_0_0_2_90_280_200.json,검은색 배경,90,280,20180809.0,백색 장방형의 필름코팅정,하양,,[03960]당뇨병용제,,,"641600370,A04350761",전문의약품,20030724,(주)대웅제약,Daewoong Pharmaceutical,"정제, 저작정",12766,K-012767,메트포르민염산염,Metformin Hydrochloride,다이아벡스정 1000mg,Diabex Tab. 1000mg,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NOwp2F68s3.jpg,20100707.0,21.2,8.6,주백색,기타,기타,,,,,,,D.분할선W,10분할선00,200,6.6,976
K-012775,K-012775,K-012775_0_1_0_1_60_100_200.png,K-012775_0_1_0_1_60_100_200.png,200300413,TL_7_단일_unzipped/K-012775_json/K-012775_0_1_0_1_60_100_200.json,파랑색 배경,60,100,20201207.0,백색 내지 미백색의 원형 정제,하양,,[06290]기타의 화학요법제,,,"642102340,A04506521",전문의약품,20030909,(주)유한양행,Yuhan,"정제, 저작정",12774,K-012775,테르비나핀염산염,Terbinafine Hydrochloride,큐라실정 125mg,Curasil Tab. 125mg,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147428053455900020.jpg,20051108.0,9.0,9.0,주광색,,-,,,,,,,TF,Y분할선H,200,3.5,976
K-012207,K-012207,K-012207_0_0_1_1_70_020_200.png,K-012207_0_0_1_1_70_020_200.png,200202791,TL_7_단일_unzipped/K-012207_json/K-012207_0_0_1_1_70_020_200.json,검은색 배경,70,20,20120803.0,원형의 백색 필름 코팅정,하양,,[02320]소화성궤양용제,,,"643600900,A35551851",전문의약품,20021010,(주)녹십자,Green Cross Corp,"정제, 저작정",12206,K-012207,비스무트시트르산염칼륨,Tripotassium Bismuth Dicitrate,데놀정(비스무트시트르산염칼륨),Denol Tab. 300mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147765859194400140.jpg,20050715.0,10.3,10.3,주광색,,,,,,,,,,DNT,200,4.7,976
K-012212,K-012212,K-012212_0_0_0_1_90_040_200.png,K-012212_0_0_0_1_90_040_200.png,200202802,TL_7_단일_unzipped/K-012212_json/K-012212_0_0_0_1_90_040_200.json,검은색 배경,90,40,20191114.0,"갈색의 분말이 충전된 상부 갈색, 하부 흰색의 경질캡슐제 ",갈색,하양,[01140]해열.진통.소염제,,,,일반의약품,20020304,경진제약(주),Kyungjin Pharm,,12211,K-012212,금은화|연교|두시|우방자|박하|길경|감초|담죽엽|형개|영양각|이상 건조엑스로서,Arctii Semen| Forsythia Fruit| Gazelle Horn| Glycine Semen Preparatum| Licorice| Lonicera Flower| Lophatheri Herba| Mentha Herb| Platycodon Root| Schizonepeta Spike,쿨넥신캡슐 710mg/PTP,Coolnexin Cap.(Eungyosan),정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/1Mv5PQjxqFD.jpg,20091113.0,22.0,7.0,주광색,,,,,,,,,,쿨넥신 쿨넥신,200,7.0,976
